Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales
O000444,2025-12-17,C00340,P0054,Mobile App,5,12030,60150
O000445,2025-05-24,C00861,P0017,Online,2,1491,2982
O000446,2025-11-17,C00548,P0087,Store,4,14353,57412
O000447,2025-07-19,C00192,P0147,Online,5,11374,56870
O000448,2025-12-28,C00879,P0193,Mobile App,3,11969,35907
O000449,2025-05-20,C00424,P0182,Online,1,7243,7243
O000450,2025-07-10,C00463,P0128,Mobile App,2,4533,9066
O000451,2025-06-04,C00180,P0056,Online,5,14462,72310
O000452,2026-02-03,C00207,P0096,Online,1,1028,1028
O000453,2025-01-13,C00819,P0114,Marketplace,5,10970,54850
O000454,2025-04-08,C00349,P0129,Marketplace,2,12363,24726
O000455,2025-06-08,C00795,P0188,Mobile App,5,1730,8650
O000456,2026-02-25,C00961,P0037,Store,1,2540,2540
O000457,2025-08-24,C00397,P0053,Online,1,2791,2791
O000458,2026-04-23,C00046,P0002,Online,3,4212,12636
O000459,2026-04-01,C00048,P0086,Online,4,7139,28556
O000460,2025-01-12,C00592,P0134,Mobile App,3,14062,42186
O000461,2025-06-14,C00206,P0164,Store,2,3125,6250
O000462,2025-09-30,C00327,P0074,Marketplace,3,1249,3747
O000463,2025-05-20,C00153,P0172,Store,1,11082,11082
O000464,2025-01-08,C00982,P0071,Online,1,11204,11204
O000465,2025-06-29,C00563,P0053,Mobile App,5,2791,13955
O000466,2026-04-28,C00722,P0070,Mobile App,2,11880,23760
O000467,2025-03-29,C00073,P0147,Mobile App,2,11374,22748
O000468,2025-10-04,C00455,P0157,Online,3,5928,17784
O000469,2025-08-30,C00925,P0034,Online,1,3656,3656
O000470,2025-01-28,C00089,P0028,Marketplace,4,8951,35804
O000471,2025-12-27,C00611,P0101,Marketplace,2,6596,13192
O000472,2025-06-09,C00341,P0158,Store,3,3852,11556
O000473,2025-02-10,C00998,P0183,Marketplace,5,7818,39090
O000474,2025-02-17,C00833,P0146,Marketplace,2,14927,29854
O000475,2025-06-08,C00701,P0025,Marketplace,4,6265,25060
O000476,2026-05-01,C00230,P0121,Store,2,8488,16976
O000477,2026-04-13,C00373,P0158,Marketplace,3,3852,11556
O000478,2026-02-08,C00882,P0047,Mobile App,3,6452,19356
O000479,2025-01-16,C00067,P0117,Marketplace,4,2344,9376
O000480,2025-09-03,C00473,P0029,Store,3,2877,8631
O000481,2025-11-06,C00589,P0073,Store,3,2182,6546
O000482,2025-07-27,C00838,P0131,Online,1,11957,11957
O000483,2025-11-29,C00073,P0084,Mobile App,5,3319,16595
O000484,2025-07-25,C00605,P0137,Marketplace,4,12834,51336
O000485,2025-05-05,C00562,P0062,Store,5,14596,72980
O000486,2025-02-03,C00349,P0124,Store,4,7379,29516
O000487,2025-08-09,C00804,P0178,Marketplace,5,11297,56485
O000488,2025-10-06,C00711,P0146,Store,3,14927,44781
O000489,2026-01-14,C00954,P0045,Marketplace,1,13177,13177
O000490,2025-11-02,C00475,P0030,Mobile App,5,4622,23110
O000491,2026-02-25,C00456,P0143,Store,1,9743,9743
O000492,2025-02-05,C00613,P0079,Online,4,14284,57136
O000493,2026-01-30,C00840,P0176,Marketplace,5,9283,46415
O000494,2025-11-27,C00677,P0084,Online,4,3319,13276
O000495,2026-02-23,C00143,P0024,Online,2,10615,21230
O000496,2025-12-05,C00153,P0194,Marketplace,2,8299,16598
O000497,2025-07-19,C00631,P0137,Marketplace,3,12834,38502
O000498,2025-12-15,C00899,P0051,Mobile App,2,12792,25584
O000499,2026-02-11,C00936,P0077,Mobile App,5,1363,6815
O000500,2025-02-15,C00597,P0112,Online,3,9685,29055
O000501,2025-07-26,C00868,P0157,Store,5,5928,29640
O000502,2025-07-09,C00923,P0076,Online,1,9841,9841
O000503,2026-02-25,C00368,P0001,Online,5,609,3045
O000504,2025-05-01,C00443,P0073,Marketplace,1,2182,2182
O000505,2025-12-31,C00392,P0161,Marketplace,3,5953,17859
O000506,2025-10-07,C00217,P0098,Store,4,6858,27432
O000507,2025-04-07,C00569,P0122,Marketplace,2,5918,11836
O000508,2025-03-20,C00296,P0093,Store,4,4763,19052
O000509,2025-02-06,C00664,P0035,Online,1,3683,3683
O000510,2025-12-03,C00448,P0037,Store,4,2540,10160
O000511,2025-11-25,C00826,P0022,Marketplace,2,14213,28426
O000512,2026-04-22,C00436,P0117,Store,5,2344,11720
O000513,2025-08-06,C00566,P0117,Marketplace,5,2344,11720
O000514,2025-04-26,C00191,P0099,Marketplace,3,3702,11106
O000515,2025-10-23,C00511,P0155,Store,1,6467,6467
O000516,2025-05-18,C00421,P0183,Mobile App,5,7818,39090
O000517,2025-10-18,C00495,P0009,Mobile App,1,13461,13461
O000518,2025-09-04,C00985,P0029,Online,5,2877,14385
O000519,2026-03-16,C00769,P0037,Mobile App,5,2540,12700
O000520,2025-02-10,C00536,P0120,Online,5,1400,7000
O000521,2025-11-19,C00760,P0063,Online,4,1149,4596
O000522,2026-02-13,C00594,P0176,Mobile App,5,9283,46415
O000523,2026-04-08,C00352,P0157,Online,1,5928,5928
O000524,2025-09-20,C00928,P0121,Marketplace,4,8488,33952
O000525,2025-08-04,C00362,P0147,Mobile App,3,11374,34122
O000526,2025-01-19,C00712,P0075,Mobile App,2,9838,19676
O000527,2025-05-14,C00063,P0187,Marketplace,5,8645,43225
O000528,2025-10-21,C00053,P0149,Mobile App,2,10368,20736
O000529,2025-01-14,C00294,P0189,Marketplace,5,3880,19400
O000530,2025-09-16,C00079,P0022,Mobile App,2,14213,28426
O000531,2025-11-12,C00288,P0065,Mobile App,2,13569,27138
O000532,2026-01-15,C00115,P0066,Store,1,2303,2303
O000533,2025-12-04,C00458,P0152,Mobile App,2,3138,6276
O000534,2026-02-05,C00718,P0045,Store,3,13177,39531
O000535,2026-02-14,C00541,P0125,Online,2,10221,20442
O000536,2026-05-11,C00149,P0088,Store,1,11232,11232
O000537,2026-01-30,C00393,P0127,Store,4,11068,44272
O000538,2026-01-07,C00653,P0170,Store,4,227,908
O000539,2026-01-11,C00863,P0054,Mobile App,5,12030,60150
O000540,2026-01-22,C00840,P0014,Online,3,6081,18243
O000541,2025-08-26,C00409,P0014,Marketplace,2,6081,12162
O000542,2026-01-18,C00972,P0078,Store,4,3950,15800
O000543,2025-08-31,C00269,P0098,Store,4,6858,27432
O000544,2025-01-07,C00296,P0136,Marketplace,4,922,3688
O000545,2026-05-08,C00543,P0098,Online,3,6858,20574
O000546,2025-11-23,C00363,P0025,Marketplace,5,6265,31325
O000547,2025-06-21,C00277,P0157,Mobile App,3,5928,17784
O000548,2025-12-02,C00599,P0026,Marketplace,3,11180,33540
O000549,2026-01-11,C00689,P0119,Store,2,352,704
O000550,2025-12-13,C00707,P0134,Store,3,14062,42186
O000551,2025-01-06,C00689,P0081,Online,5,11160,55800
O000552,2025-07-30,C00101,P0018,Online,1,13788,13788
O000553,2025-06-29,C00225,P0176,Mobile App,4,9283,37132
O000554,2025-01-18,C00025,P0065,Online,2,13569,27138
O000555,2025-12-03,C00916,P0015,Store,5,13423,67115
O000556,2025-12-29,C00981,P0154,Online,1,4571,4571
O000557,2025-03-08,C00385,P0023,Store,5,6427,32135
O000558,2025-05-10,C00302,P0029,Marketplace,2,2877,5754
O000559,2025-11-24,C00465,P0170,Mobile App,1,227,227
O000560,2025-12-21,C00926,P0197,Mobile App,4,3785,15140
O000561,2026-02-04,C00076,P0066,Mobile App,2,2303,4606
O000562,2025-07-15,C00398,P0199,Mobile App,1,14099,14099
O000563,2026-05-05,C00833,P0016,Mobile App,3,8985,26955
O000564,2025-02-05,C00504,P0046,Store,4,9971,39884
O000565,2025-04-02,C00661,P0157,Marketplace,4,5928,23712
O000566,2025-10-04,C00788,P0028,Marketplace,2,8951,17902
O000567,2025-11-26,C00109,P0056,Marketplace,5,14462,72310
O000568,2025-02-22,C00036,P0184,Online,3,11269,33807
O000569,2026-01-08,C00257,P0019,Marketplace,5,9659,48295
O000570,2025-03-18,C00669,P0005,Online,4,688,2752
O000571,2025-05-17,C00156,P0010,Mobile App,4,11638,46552
O000572,2025-01-02,C00528,P0101,Marketplace,5,6596,32980
O000573,2025-07-26,C00865,P0123,Online,4,6254,25016
O000574,2025-01-02,C00394,P0139,Marketplace,2,9238,18476
O000575,2025-10-02,C00958,P0032,Mobile App,5,3952,19760
O000576,2025-07-25,C00057,P0086,Online,3,7139,21417
O000577,2026-03-13,C00984,P0094,Mobile App,5,14527,72635
O000578,2026-01-25,C00785,P0021,Mobile App,4,12865,51460
O000579,2025-04-01,C00568,P0166,Online,2,5863,11726
O000580,2025-06-03,C00713,P0099,Marketplace,2,3702,7404
O000581,2025-09-07,C00087,P0028,Marketplace,3,8951,26853
O000582,2025-03-13,C00037,P0189,Store,2,3880,7760
O000583,2025-05-03,C00501,P0007,Marketplace,5,9395,46975
O000584,2025-11-26,C00316,P0017,Marketplace,5,1491,7455
O000585,2026-05-10,C00017,P0137,Online,4,12834,51336
O000586,2025-06-22,C00807,P0087,Online,1,14353,14353
O000587,2025-04-19,C00827,P0104,Marketplace,1,3766,3766
O000588,2025-03-18,C00759,P0174,Store,5,8508,42540
O000589,2026-01-12,C00145,P0019,Marketplace,1,9659,9659
O000590,2025-08-30,C00929,P0168,Online,1,6511,6511
O000591,2025-01-08,C00177,P0063,Online,2,1149,2298
O000592,2025-08-22,C00626,P0079,Store,1,14284,14284
O000593,2026-02-23,C00838,P0152,Online,1,3138,3138
O000594,2025-11-01,C00819,P0030,Store,4,4622,18488
O000595,2025-08-07,C00346,P0017,Marketplace,2,1491,2982
O000596,2026-05-15,C00701,P0084,Store,1,3319,3319
O000597,2026-01-27,C00047,P0083,Store,2,4181,8362
O000598,2025-03-03,C00281,P0086,Store,1,7139,7139
O000599,2025-03-28,C00714,P0194,Mobile App,4,8299,33196
O000600,2025-08-13,C00250,P0142,Online,2,9138,18276
O000601,2026-02-10,C00868,P0035,Marketplace,1,3683,3683
O000602,2025-01-09,C00901,P0200,Marketplace,2,2384,4768
O000603,2025-01-04,C00184,P0021,Online,1,12865,12865
O000604,2026-03-31,C00291,P0181,Marketplace,5,5178,25890
O000605,2025-12-21,C00130,P0178,Store,4,11297,45188
O000606,2025-09-25,C00462,P0037,Marketplace,3,2540,7620
O000607,2025-11-09,C00709,P0062,Online,2,14596,29192
O000608,2026-01-03,C00512,P0153,Online,2,13018,26036
O000609,2025-06-28,C00429,P0161,Online,3,5953,17859
O000610,2025-04-09,C00121,P0143,Online,2,9743,19486
O000611,2026-03-18,C00780,P0159,Store,3,6728,20184
O000612,2025-05-22,C00055,P0119,Store,2,352,704
O000613,2025-12-17,C00865,P0029,Marketplace,2,2877,5754
O000614,2025-03-23,C00687,P0128,Online,2,4533,9066
O000615,2025-05-26,C00215,P0014,Marketplace,3,6081,18243
O000616,2025-11-12,C00825,P0065,Marketplace,3,13569,40707
O000617,2026-01-15,C00054,P0012,Store,1,12709,12709
O000618,2025-09-06,C00528,P0041,Online,1,6130,6130
O000619,2026-01-05,C00456,P0019,Mobile App,2,9659,19318
O000620,2026-01-18,C00694,P0108,Mobile App,2,1131,2262
O000621,2025-06-16,C00234,P0059,Online,1,9037,9037
O000622,2026-03-22,C00205,P0061,Marketplace,4,519,2076
O000623,2025-08-30,C00600,P0057,Marketplace,1,13989,13989
O000624,2025-03-16,C00222,P0014,Marketplace,4,6081,24324
O000625,2025-07-11,C00140,P0046,Marketplace,4,9971,39884
O000626,2025-11-20,C00368,P0185,Mobile App,2,13204,26408
O000627,2025-03-07,C00033,P0052,Online,3,2027,6081
O000628,2025-02-26,C00873,P0072,Marketplace,2,7377,14754
O000629,2025-03-29,C00779,P0118,Mobile App,4,7691,30764
O000630,2025-11-06,C00161,P0057,Store,3,13989,41967
O000631,2026-03-14,C00236,P0148,Online,5,5994,29970
O000632,2025-09-08,C00883,P0106,Store,5,1021,5105
O000633,2026-03-05,C00474,P0152,Mobile App,4,3138,12552
O000634,2026-01-12,C00894,P0004,Store,4,9874,39496
O000635,2025-08-11,C00594,P0064,Store,3,1603,4809
O000636,2026-04-13,C00588,P0152,Online,2,3138,6276
O000637,2025-01-21,C00482,P0107,Online,1,8438,8438
O000638,2025-07-21,C00491,P0109,Online,5,14148,70740
O000639,2025-05-04,C00086,P0116,Online,4,4110,16440
O000640,2026-05-02,C00224,P0178,Store,4,11297,45188
O000641,2025-05-03,C00664,P0092,Online,3,2496,7488
O000642,2025-12-09,C00313,P0005,Store,4,688,2752
O000643,2026-03-16,C00585,P0181,Online,4,5178,20712
O000644,2026-01-31,C00142,P0117,Marketplace,4,2344,9376
O000645,2025-11-17,C00476,P0048,Online,3,8869,26607
O000646,2025-07-17,C00915,P0161,Mobile App,1,5953,5953
O000647,2025-06-01,C00437,P0136,Mobile App,1,922,922
O000648,2025-10-05,C00590,P0179,Store,5,10284,51420
O000649,2025-11-14,C00902,P0176,Mobile App,1,9283,9283
O000650,2025-09-21,C00969,P0189,Mobile App,1,3880,3880
O000651,2025-07-16,C00375,P0014,Marketplace,1,6081,6081
O000652,2025-07-07,C00376,P0159,Store,1,6728,6728
O000653,2025-12-27,C00069,P0166,Store,5,5863,29315
O000654,2025-05-03,C00553,P0036,Online,3,6682,20046
O000655,2026-01-13,C00962,P0167,Store,4,7349,29396
O000656,2025-06-14,C00362,P0193,Mobile App,2,11969,23938
O000657,2025-05-22,C00056,P0129,Online,4,12363,49452
O000658,2025-08-20,C00498,P0096,Online,3,1028,3084
O000659,2025-12-14,C00846,P0121,Mobile App,5,8488,42440
O000660,2025-07-08,C00820,P0116,Online,5,4110,20550
O000661,2025-02-14,C00083,P0049,Marketplace,4,11345,45380
O000662,2026-05-06,C00980,P0046,Online,3,9971,29913
O000663,2025-05-22,C00115,P0028,Store,2,8951,17902
O000664,2026-03-24,C00210,P0128,Online,2,4533,9066
O000665,2026-05-12,C00699,P0076,Store,4,9841,39364
O000666,2025-08-04,C00455,P0122,Online,3,5918,17754
O000667,2025-02-02,C00023,P0075,Store,2,9838,19676
O000668,2025-07-30,C00593,P0134,Mobile App,3,14062,42186
O000669,2025-09-06,C00608,P0168,Marketplace,3,6511,19533
O000670,2025-10-18,C00136,P0118,Mobile App,3,7691,23073
O000671,2025-04-27,C00496,P0044,Mobile App,3,2704,8112
O000672,2025-03-17,C00362,P0074,Mobile App,1,1249,1249
O000673,2025-11-13,C00947,P0117,Store,2,2344,4688
O000674,2025-05-27,C00187,P0183,Store,5,7818,39090
O000675,2025-03-24,C00244,P0182,Online,2,7243,14486
O000676,2025-10-22,C00130,P0011,Marketplace,3,4752,14256
O000677,2025-04-05,C00211,P0067,Online,3,9207,27621
O000678,2026-05-16,C00353,P0171,Store,3,6167,18501
O000679,2025-10-04,C00999,P0096,Store,4,1028,4112
O000680,2025-03-04,C00943,P0137,Online,3,12834,38502
O000681,2026-01-29,C00149,P0104,Marketplace,4,3766,15064
O000682,2025-01-03,C00994,P0082,Mobile App,2,9034,18068
O000683,2025-08-31,C00918,P0166,Mobile App,3,5863,17589
O000684,2025-12-08,C00151,P0194,Marketplace,5,8299,41495
O000685,2026-01-10,C00491,P0087,Online,1,14353,14353
O000686,2025-03-01,C00316,P0036,Online,5,6682,33410
O000687,2026-03-07,C00226,P0103,Marketplace,5,2736,13680
O000688,2025-06-17,C00057,P0092,Store,1,2496,2496
O000689,2025-04-24,C00801,P0150,Mobile App,5,4078,20390
O000690,2025-02-12,C00552,P0051,Marketplace,1,12792,12792
O000691,2026-05-15,C00525,P0174,Marketplace,1,8508,8508
O000692,2025-06-12,C00618,P0050,Online,4,11369,45476
O000693,2025-07-23,C00152,P0171,Marketplace,3,6167,18501
O000694,2025-07-10,C00013,P0095,Mobile App,4,13438,53752
O000695,2025-06-07,C00457,P0089,Online,3,1193,3579
O000696,2026-01-15,C00426,P0056,Marketplace,4,14462,57848
O000697,2026-02-17,C00746,P0074,Marketplace,2,1249,2498
O000698,2025-03-13,C00856,P0187,Online,4,8645,34580
O000699,2025-06-05,C00487,P0037,Mobile App,2,2540,5080
O000700,2026-01-23,C00385,P0017,Online,5,1491,7455
O000701,2025-11-24,C00937,P0002,Mobile App,4,4212,16848
O000702,2025-10-12,C00474,P0107,Store,2,8438,16876
O000703,2026-03-03,C00391,P0052,Mobile App,2,2027,4054
O000704,2025-01-22,C00843,P0142,Mobile App,4,9138,36552
O000705,2025-09-10,C00573,P0150,Marketplace,3,4078,12234
O000706,2026-02-10,C00003,P0058,Store,1,2704,2704
O000707,2026-05-05,C00656,P0068,Marketplace,3,8845,26535
O000708,2025-08-02,C00184,P0032,Marketplace,3,3952,11856
O000709,2025-01-15,C00123,P0177,Mobile App,2,7088,14176
O000710,2025-11-03,C00764,P0127,Mobile App,1,11068,11068
O000711,2025-10-17,C00447,P0149,Mobile App,4,10368,41472
O000712,2026-05-14,C00711,P0161,Online,4,5953,23812
O000713,2026-01-11,C00590,P0096,Online,5,1028,5140
O000714,2025-10-25,C00060,P0067,Store,2,9207,18414
O000715,2026-03-26,C00710,P0082,Store,4,9034,36136
O000716,2025-01-28,C00280,P0092,Mobile App,2,2496,4992
O000717,2025-01-25,C00297,P0108,Mobile App,3,1131,3393
O000718,2025-09-21,C00199,P0136,Store,1,922,922
O000719,2025-11-03,C00771,P0196,Store,1,14825,14825
O000720,2026-03-23,C00324,P0140,Mobile App,3,9389,28167
O000721,2025-02-19,C00548,P0070,Mobile App,3,11880,35640
O000722,2025-03-12,C00531,P0037,Mobile App,1,2540,2540
O000723,2025-07-30,C00349,P0096,Store,4,1028,4112
O000724,2025-03-21,C00516,P0027,Store,2,10180,20360
O000725,2025-11-11,C00707,P0049,Online,5,11345,56725
O000726,2026-04-15,C00079,P0107,Online,4,8438,33752
O000727,2025-09-03,C00357,P0034,Mobile App,1,3656,3656
O000728,2025-03-13,C00837,P0177,Marketplace,3,7088,21264
O000729,2026-01-26,C00994,P0153,Mobile App,5,13018,65090
O000730,2025-01-15,C00763,P0045,Online,3,13177,39531
O000731,2026-03-15,C00711,P0057,Store,2,13989,27978
O000732,2025-06-07,C00129,P0177,Store,2,7088,14176
O000733,2025-08-06,C00708,P0034,Online,1,3656,3656
O000734,2026-02-01,C00496,P0020,Marketplace,1,950,950
O000735,2025-02-25,C00034,P0011,Online,2,4752,9504
O000736,2026-04-11,C00260,P0121,Online,1,8488,8488
O000737,2025-12-08,C00011,P0017,Online,3,1491,4473
O000738,2025-04-16,C00602,P0032,Store,5,3952,19760
O000739,2025-01-15,C00093,P0048,Store,3,8869,26607
O000740,2026-05-01,C00594,P0192,Mobile App,3,7661,22983
O000741,2026-03-14,C00513,P0091,Store,2,3339,6678
O000742,2025-02-04,C00102,P0130,Online,5,4662,23310
O000743,2026-01-02,C00197,P0136,Mobile App,2,922,1844
O000744,2025-01-03,C00997,P0044,Online,5,2704,13520
O000745,2026-03-12,C00725,P0055,Marketplace,5,8401,42005
O000746,2025-04-05,C00451,P0094,Online,5,14527,72635
O000747,2025-07-14,C00435,P0047,Store,3,6452,19356
O000748,2025-07-28,C00116,P0132,Mobile App,2,11463,22926
O000749,2025-02-26,C00533,P0032,Store,4,3952,15808
O000750,2025-12-27,C00296,P0127,Online,3,11068,33204
O000751,2025-09-10,C00119,P0022,Marketplace,3,14213,42639
O000752,2025-11-04,C00754,P0073,Mobile App,4,2182,8728
O000753,2025-04-26,C00568,P0176,Marketplace,4,9283,37132
O000754,2025-04-07,C00878,P0075,Online,4,9838,39352
O000755,2025-04-02,C00014,P0122,Marketplace,3,5918,17754
O000756,2025-07-22,C00449,P0173,Online,1,11068,11068
O000757,2025-07-22,C00411,P0031,Online,2,11416,22832
O000758,2025-02-03,C00373,P0190,Store,2,600,1200
O000759,2025-11-01,C00865,P0087,Marketplace,2,14353,28706
O000760,2026-03-06,C00435,P0032,Marketplace,2,3952,7904
O000761,2025-10-31,C00280,P0072,Marketplace,5,7377,36885
O000762,2025-12-08,C00618,P0092,Marketplace,4,2496,9984
O000763,2025-05-23,C00151,P0125,Marketplace,5,10221,51105
O000764,2025-05-09,C00502,P0028,Marketplace,1,8951,8951
O000765,2025-01-16,C00102,P0060,Online,2,10013,20026
O000766,2025-12-14,C00028,P0018,Store,4,13788,55152
O000767,2025-12-14,C00335,P0098,Store,5,6858,34290
O000768,2025-11-16,C00099,P0078,Online,5,3950,19750
O000769,2026-01-28,C00505,P0170,Marketplace,5,227,1135
O000770,2025-12-05,C00510,P0052,Marketplace,3,2027,6081
O000771,2025-10-05,C00352,P0130,Online,3,4662,13986
O000772,2025-08-09,C00902,P0196,Online,1,14825,14825
O000773,2025-06-11,C00874,P0099,Marketplace,4,3702,14808
O000774,2025-01-19,C00034,P0114,Store,4,10970,43880
O000775,2026-03-29,C00724,P0143,Store,3,9743,29229
O000776,2025-03-10,C00320,P0126,Marketplace,4,11142,44568
O000777,2025-10-19,C00692,P0125,Marketplace,1,10221,10221
O000778,2025-12-17,C00553,P0169,Marketplace,5,4373,21865
O000779,2026-03-14,C00161,P0122,Online,5,5918,29590
O000780,2025-09-11,C00606,P0101,Marketplace,3,6596,19788
O000781,2026-01-28,C00292,P0158,Mobile App,3,3852,11556
O000782,2025-10-30,C00047,P0016,Store,1,8985,8985
O000783,2026-02-19,C00760,P0094,Online,3,14527,43581
O000784,2025-07-14,C00100,P0196,Marketplace,3,14825,44475
O000785,2025-07-30,C00360,P0089,Online,3,1193,3579
O000786,2025-05-07,C00241,P0170,Mobile App,2,227,454
O000787,2026-04-12,C00705,P0152,Online,1,3138,3138
O000788,2025-06-22,C00174,P0079,Online,1,14284,14284
O000789,2025-01-20,C00472,P0138,Marketplace,3,2847,8541
O000790,2026-04-07,C00432,P0146,Mobile App,5,14927,74635
O000791,2025-10-29,C00023,P0006,Mobile App,4,4011,16044
O000792,2025-07-19,C00331,P0097,Online,5,1728,8640
O000793,2025-12-20,C00692,P0126,Store,1,11142,11142
O000794,2025-09-15,C00831,P0087,Mobile App,4,14353,57412
O000795,2025-06-03,C00373,P0043,Marketplace,5,12582,62910
O000796,2025-11-22,C00868,P0052,Online,4,2027,8108
O000797,2025-05-28,C00272,P0138,Online,2,2847,5694
O000798,2025-07-25,C00824,P0077,Store,5,1363,6815
O000799,2026-01-03,C00865,P0160,Online,1,14361,14361
O000800,2025-05-20,C00069,P0152,Marketplace,3,3138,9414
O000801,2025-06-27,C00815,P0110,Online,2,9949,19898
O000802,2025-09-16,C00824,P0167,Mobile App,3,7349,22047
O000803,2025-06-10,C00205,P0111,Marketplace,5,6815,34075
O000804,2025-11-16,C00528,P0103,Marketplace,3,2736,8208
O000805,2025-04-03,C00903,P0172,Online,5,11082,55410
O000806,2026-03-18,C00192,P0161,Marketplace,5,5953,29765
O000807,2025-05-18,C00960,P0055,Marketplace,4,8401,33604
O000808,2025-09-25,C00206,P0145,Mobile App,1,5250,5250
O000809,2025-05-04,C00155,P0119,Mobile App,2,352,704
O000810,2025-06-13,C00881,P0112,Online,4,9685,38740
O000811,2026-03-10,C00423,P0163,Mobile App,2,652,1304
O000812,2025-05-12,C00704,P0074,Store,2,1249,2498
O000813,2025-02-28,C00154,P0104,Store,2,3766,7532
O000814,2026-02-13,C00848,P0008,Mobile App,2,3811,7622
O000815,2025-10-14,C00447,P0119,Marketplace,4,352,1408
O000816,2025-04-14,C00164,P0166,Mobile App,1,5863,5863
O000817,2025-05-13,C00809,P0035,Mobile App,1,3683,3683
O000818,2025-04-01,C00660,P0169,Online,5,4373,21865
O000819,2026-02-05,C00021,P0185,Online,4,13204,52816
O000820,2025-11-05,C00306,P0022,Online,3,14213,42639
O000821,2025-12-10,C00674,P0105,Online,3,12454,37362
O000822,2025-05-01,C00115,P0102,Online,2,4873,9746
O000823,2026-05-02,C00794,P0134,Mobile App,5,14062,70310
O000824,2025-05-02,C00615,P0128,Online,1,4533,4533
O000825,2025-06-18,C00853,P0198,Marketplace,3,1022,3066
O000826,2026-04-24,C00434,P0192,Store,2,7661,15322
O000827,2025-03-31,C00220,P0037,Mobile App,1,2540,2540
O000828,2025-05-11,C00884,P0113,Online,4,10347,41388
O000829,2025-07-11,C00717,P0126,Online,5,11142,55710
O000830,2025-08-05,C00487,P0082,Store,5,9034,45170
O000831,2025-07-05,C00487,P0072,Mobile App,2,7377,14754
O000832,2025-11-27,C00991,P0079,Online,1,14284,14284
O000833,2025-12-20,C00940,P0190,Store,1,600,600
O000834,2025-07-16,C00317,P0065,Mobile App,5,13569,67845
O000835,2025-10-01,C00888,P0176,Store,1,9283,9283
O000836,2025-01-05,C00932,P0114,Marketplace,4,10970,43880
